path	variant	line	text
check-spike-sources.sh	feaecdbd4652	15	my %dirs=(1=>'1_Hello_World',2=>'2_Sort',3=>'3_Gzip',4=>'4_Web_Server',5=>'5_Spinning_Cube'); my $failed=0;
docs/AMD_SOURCE_MIGRATION.md	992597f5e13f	71	Hello emission therefore does not need this unresolved behavior. Extending the
docs/DECISIONS.md	1134f15637f2	832	progress property is demanded. The existing Hello liveness demand remains
docs/DECISIONS.md	1134f15637f2	874	138. Hello's status-bearing console contract distinguishes logical result
docs/DECISIONS.md	1134f15637f2	885	obligations. This interprets the existing Hello terminal-status requirement,
docs/DECISIONS.md	1134f15637f2	887	program. [HELLO_FACADE_BOUNDARY.md](HELLO_FACADE_BOUNDARY.md) records the
docs/DISASM.md	17bd530adf88	17	tuple is the actual Windows x86-64 PE32+ Hello output accepted by `spikes`.
docs/DISASM.md	17bd530adf88	152	[HELLO_UNWIND_BOUNDARY.md](HELLO_UNWIND_BOUNDARY.md).
docs/DISASM.md	17bd530adf88	265	a structural Hello assembly projection and actual compiled safe/OOB C pairs.
docs/DISASM_CORPUS.md	f368bebba2e3	12	Start with the accepted Windows x86-64 PE32+ Hello artifact. If its final byte
docs/DISASM_CORPUS.md	f368bebba2e3	61	Follow spike order as their artifacts become available: Hello, sort, gzip,
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	15	[Hello Program.lean](../Spikes/1_Hello_World/Program.lean) ends in
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	16	`helloVerified : VerifiedProgram spec` and `bytes := emitProgram helloVerified`.
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	18	Read the paired [annotated spike](SPIKE_1.md) and
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	19	[facade boundary](HELLO_FACADE_BOUNDARY.md) for the required connection.
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	26	theorem is not a concrete `helloVerified` construction. The target contract is
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	28	[HELLO_FACADE_BOUNDARY.md](HELLO_FACADE_BOUNDARY.md) describes the required root
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	46	| Fetched instructions and frame memory | [Execution](../Grass/ISA/X86/Execution/), [LoadedCodeRoot.lean](../Grass/Assembly/LoadedCodeRoot.lean), [loader fixture](../Tests/Platform/Win32LoaderEntry.lean) | Start with [exact Hello coverage](X86_HELLO_COVERAGE.md), [x86 execution](X86_EXECUTION.md), and [frame memory execution](FRAME_MEMORY_EXECUTION.md). Normal receipts have premises; they do not exclude every fault or establish a whole loop | x86, memory-model, lowering |
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	53	[SPIKE1_BOUNDARY_REVIEW.md](SPIKE1_BOUNDARY_REVIEW.md). For unwind requirements,
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	54	use [HELLO_UNWIND_BOUNDARY.md](HELLO_UNWIND_BOUNDARY.md). These documents retain
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	60	The retained **24-edge loader-rooted Hello prefix reaches the first WriteFile
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	62	checked finite execution, not whole-Hello or public-emission acceptance.
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	69	| Hello entry prefix | Certificate `Tests/Frontend/WriteFilePrefix.lean.in`: `Result machineSource stdout`, `inspected`; `Tests/Frontend/check.sh` injects the unchanged authored source and retains the actual `ExecutionPrefix` through GetStdHandle entry/return to first WriteFile entry or the selected sentinel's terminal path | Provider registers are observed inputs and the graph is empty; this fixture does not establish native/causal correspondence, all runs or the certificate suffix |
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	101	`helloVerified`/`emitProgram` endpoint remain open. No spike is complete.
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	155	`git show 2ae59a56:docs/HELLO_ENDPOINT_MODEL.md`. Its earlier fixed-environment
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	158	without claiming the public verified-emission gate or the Hello endpoint has migrated.
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	162	Spikes reported a loaded-Hello prologue fixture on main `87fa3e5b`, explicitly
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	163	short of full Hello, and relative certificate/loop work on
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	209	unchanged Hello has no authored RET, and native correspondence remains open.
docs/ENDPOINT_INDEX.md	4b0eeb8d153b	312	rg -n 'helloVerified|emitProgram' Spikes Grass Tests
docs/HELLO_ENDPOINT_MODEL.md	01e932e48ba7	16	experiment is historical context, not a dependency or a Hello proof.
docs/HELLO_ENDPOINT_MODEL.md	01e932e48ba7	49	The hello loop's executed branches establish the selected cause: equal public
docs/HELLO_ENDPOINT_MODEL.md	01e932e48ba7	107	The selected Hello profile treats provider service, API return observations and
docs/HELLO_FACADE_BOUNDARY.md	7ee5d79cfa92	1	# Unchanged Hello facade and sole-root boundary
docs/HELLO_FACADE_BOUNDARY.md	7ee5d79cfa92	14	Keep the authored [Hello specification](../Spikes/1_Hello_World/Spec.lean) and
docs/HELLO_FACADE_BOUNDARY.md	7ee5d79cfa92	15	[program](../Spikes/1_Hello_World/Program.lean) unchanged. Facades must expose
docs/HELLO_FACADE_BOUNDARY.md	7ee5d79cfa92	69	without `[DecidableEq Outcome]`: `HelloOutcome` has no such derived instance.
docs/HELLO_FACADE_BOUNDARY.md	7ee5d79cfa92	133	[Hello outcome type](../Spikes/1_Hello_World/Spec.lean) has no `DecidableEq`
docs/HELLO_FACADE_BOUNDARY.md	7ee5d79cfa92	134	instance. Its [authored policy and payload](../Spikes/1_Hello_World/Program.lean)
docs/HELLO_FACADE_BOUNDARY.md	7ee5d79cfa92	154	Do not define generic `MachineSource` as the specialized Hello
docs/HELLO_FACADE_BOUNDARY.md	7ee5d79cfa92	155	`SourceWitness.Result`: that witness also requires the Hello loop and guards.
docs/HELLO_FACADE_BOUNDARY.md	7ee5d79cfa92	163	the neutral boundary and linked-image modules above, and the unchanged Hello
docs/HELLO_FACADE_BOUNDARY.md	7ee5d79cfa92	203	The owned Hello requirement includes terminal status, and the standard
docs/HELLO_FACADE_BOUNDARY.md	7ee5d79cfa92	239	Hello already promises it. The reusable wrapper must not add an unrequested
docs/HELLO_UNWIND_BOUNDARY.md	821e4a937f14	1	# Hello World unwind and PE binding
docs/HELLO_UNWIND_BOUNDARY.md	821e4a937f14	5	This applies existing [Hello acceptance](HELLO_WORLD.md),
docs/HELLO_UNWIND_BOUNDARY.md	821e4a937f14	6	[Spike 1 section 6](SPIKE_1.md), [ABI requirements](PLATFORM_ABI.md) and
docs/HELLO_UNWIND_BOUNDARY.md	821e4a937f14	11	The unchanged Hello image requires generated `.pdata` and `.xdata` for its one
docs/HELLO_UNWIND_BOUNDARY.md	821e4a937f14	16	how to undo the prologue. Hello does all three. Its ordinary exit path therefore
docs/HELLO_UNWIND_BOUNDARY.md	821e4a937f14	20	The selected Hello profile has no language-specific exception handler, frame
docs/HELLO_UNWIND_BOUNDARY.md	821e4a937f14	35	| Unwind info | `UnwindInfo` built from that result's layout, no frame pointer and `.noHandler`; no independently maintained Hello byte literal |
docs/HELLO_UNWIND_BOUNDARY.md	821e4a937f14	188	checkpoint can proceed with these remaining obligations explicit; final Hello
docs/HELLO_WORLD.md	ff186fef033e	1	# Milestone 1: verified Win32 x64 Hello World
docs/HELLO_WORLD.md	ff186fef033e	3	The complete annotated proof proposal is [SPIKE_1.md](SPIKE_1.md). This file is
docs/HELLO_WORLD.md	ff186fef033e	36	containment and disjointness laws; the Spike 1 memory fixtures consume those
docs/HELLO_WORLD.md	ff186fef033e	54	`Grass/Assembly/SourceInput.lean` reads the existing `helloSource` assembly body
docs/HELLO_WORLD.md	ff186fef033e	137	and checks the newly computed branch positions. The actual Hello World fixture
docs/HELLO_WORLD.md	ff186fef033e	145	The reviewed [facade and terminal-observation boundary](HELLO_FACADE_BOUNDARY.md)
docs/HELLO_WORLD.md	ff186fef033e	203	The reviewed [Hello unwind and PE binding interpretation](HELLO_UNWIND_BOUNDARY.md)
docs/HELLO_WORLD.md	ff186fef033e	258	The milestone is accepted only when `emitProgram helloVerified` yields bytes
docs/IMPLEMENTATION_RATCHET.md	06e30750f705	170	### Spike 1: Hello World
docs/IMPLEMENTATION_RATCHET.md	06e30750f705	181	| `hello.payload.byte` | alter one projected static byte | text-projection/static-object adjacency |
docs/IMPLEMENTATION_RATCHET.md	06e30750f705	182	| `hello.payload.count` | pass a count different from derived object length | typed write slice |
docs/IMPLEMENTATION_RATCHET.md	06e30750f705	183	| `hello.partial.zero` | treat successful zero-byte write as progress | progress/partial-write model |
docs/IMPLEMENTATION_RATCHET.md	06e30750f705	184	| `hello.stack.shadow` | remove required Win64 shadow space | ABI call-site certificate |
docs/IMPLEMENTATION_RATCHET.md	06e30750f705	185	| `hello.relocation` | replace symbolic IAT reference with an invalid fixed address | relocation/source closure |
docs/INSTRUCTIONS.md	d6f3f120e1f8	169	policy, but invoking it selects and displays concrete instructions. Spike 1
docs/INSTRUCTIONS.md	d6f3f120e1f8	245	[`RegisterLaws`](../Grass/ISA/X86/RegisterLaws.lean) gives Hello-facing predicate
docs/INSTRUCTIONS.md	d6f3f120e1f8	258	is Hello's TEST/CMP/ADD/SUB loop; PUSH/stack allocation, LEA, loads/stores and
docs/MEMORY_MODEL.md	c04cda4baeb9	364	but Win32 Hello World does not carry proof obligations for unimplemented GPUs,
docs/MODULES.md	ab0f9ead8e40	58	HelloWin64/
docs/MODULES.md	ab0f9ead8e40	74	1_Hello_World/     Spec Program
docs/PLATFORM_ABI.md	6656a92e9fb3	83	name of the violation. For Spike 1, `.excessWriteCount` may retain ordinary
docs/PROCESS.md	01841138926f	2730	- Hello World is authored as a serial relational write and normalized to the
docs/PROOF_FEASIBILITY.md	4ed1cb9a7cc3	137	constructor packages the direct program and proof in a registry entry.  Hello,
docs/PROOF_FEASIBILITY.md	4ed1cb9a7cc3	154	Hello, sort, and fixed-gzip must use the same closed standard-realizer registry,
docs/RAW_PHASE_PRESERVATION.md	3bd253c128fd	38	These clauses do not prove enabledness or Hello deadlock freedom. The certificate
docs/README.md	394df881c96c	13	- [Endpoint index](ENDPOINT_INDEX.md): start at authored `helloVerified` and
docs/README.md	394df881c96c	81	- [HELLO_WORLD.md](HELLO_WORLD.md) defines the first acceptance milestone.
docs/README.md	394df881c96c	82	- [HELLO_UNWIND_BOUNDARY.md](HELLO_UNWIND_BOUNDARY.md) records the reviewed
docs/README.md	394df881c96c	83	Hello unwind/PE binding interpretation of the existing ABI, artifact and
docs/README.md	394df881c96c	85	- [SPIKE1_BOUNDARY_REVIEW.md](SPIKE1_BOUNDARY_REVIEW.md) records the console
docs/README.md	394df881c96c	88	- [HELLO_FACADE_BOUNDARY.md](HELLO_FACADE_BOUNDARY.md) records the required
docs/README.md	394df881c96c	91	- [SPIKE_1.md](SPIKE_1.md) is its annotated proof from portable specification to
docs/README.md	394df881c96c	133	| Bounded instruction and memory execution | [x86 execution](X86_EXECUTION.md), [Hello instruction coverage](X86_HELLO_COVERAGE.md), [source-derived frame memory](FRAME_MEMORY_EXECUTION.md) |
docs/REVIEW.md	bc84c5a96485	29	7. Walk the Hello World acceptance chain end to end.
docs/REVIEW.md	bc84c5a96485	409	Hello World readiness:  approve | reject
docs/SEMANTICS.md	96831657037a	623	Hello profile, provider service microsteps, API return observations and completed
docs/SPIKE1_BOUNDARY_REVIEW.md	c4cc816cf080	1	# Spike 1 console boundary review
docs/SPIKE1_BOUNDARY_REVIEW.md	c4cc816cf080	5	contract or certify completion of Hello World. Decisions 134, 136 and 137 and
docs/SPIKE1_BOUNDARY_REVIEW.md	c4cc816cf080	26	Hello-specific assumptions in shared foundations. Future implementations need
docs/SPIKE1_BOUNDARY_REVIEW.md	c4cc816cf080	66	audit campaign or a claim of Spike 1 acceptance.
docs/SPIKE1_BOUNDARY_REVIEW.md	c4cc816cf080	72	| AUD-004: independent x86 encoding/boundary validation | Revisited at generic receipt `b1a9639c`, then scheduled by spikes at fetched normal SUB checkpoint `d4fbb3c7` | Run the bounded generated-Hello and adversarial-control campaign with separate capacity so instruction adapters continue. x86 owns the specimen contract; available private assistance or the auditor executes the independent oracle checks. Retained replay and mutation evidence plus independent review remain required for closure |
docs/SPIKE_1.md	c3279d7365d6	1	# Spike 1: annotated proof from portable Hello World to Win32 PE
docs/SPIKE_1.md	c3279d7365d6	19	Spike 1 first-failure fixtures; none is claimed as present here.
docs/SPIKE_1.md	c3279d7365d6	29	flow specification; it does not change this portable Hello specification.
docs/SPIKE_1.md	c3279d7365d6	47	while literal register choices belong to authored `helloSource`. None are independent
docs/SPIKE_1.md	c3279d7365d6	53	The portable program requests the logical text line `Hello, World!`. The Win10
docs/SPIKE_1.md	c3279d7365d6	54	projection represents it as the 15 UTF-8 bytes `Hello, World!\r\n`. Successful completion
docs/SPIKE_1.md	c3279d7365d6	66	<!-- grass-block: proof-sketch id=spike1-block-01 -->
docs/SPIKE_1.md	c3279d7365d6	68	namespace Grass.Spike1
docs/SPIKE_1.md	c3279d7365d6	91	`HelloOutcome` carries only portable product data. Prefix facts are laws of
docs/SPIKE_1.md	c3279d7365d6	95	inductive HelloOutcome
docs/SPIKE_1.md	c3279d7365d6	99	def outcomePolicy : ConsoleWriteOutcomePolicy HelloOutcome where
docs/SPIKE_1.md	c3279d7365d6	125	"def message : TextLine := ""Hello, World!"""
docs/SPIKE_1.md	c3279d7365d6	130	def helloContract {R : Type} [ResourceModel R] [ConsoleWriteResources R]
docs/SPIKE_1.md	c3279d7365d6	134	def helloSpec {R : Type} [ResourceModel R] [ConsoleWriteResources R]
docs/SPIKE_1.md	c3279d7365d6	136	SpecProcess.ofRelational (helloContract resources)
docs/SPIKE_1.md	c3279d7365d6	139	theorem helloSpecCorrect {R : Type} [ResourceModel R] [ConsoleWriteResources R]
docs/SPIKE_1.md	c3279d7365d6	140	(resources : R) : MeetsAllSpecificationTheorems (helloSpec resources) :=
docs/SPIKE_1.md	c3279d7365d6	143	def spec : SpecProcess resources := helloSpec resources
docs/SPIKE_1.md	c3279d7365d6	145	def policy : TargetOutcomeProjection HelloOutcome UInt32 :=
docs/SPIKE_1.md	c3279d7365d6	147	(success := HelloOutcome.success)
docs/SPIKE_1.md	c3279d7365d6	158	Spike 1 uses the unique standard sequential realizer registered by
docs/SPIKE_1.md	c3279d7365d6	170	sequential_process proof`; standard Hello needs no names for either witness.
docs/SPIKE_1.md	c3279d7365d6	219	Spike 1 takes the authored route. `helloSource` carries the instructions,
docs/SPIKE_1.md	c3279d7365d6	239	def helloVerified : VerifiedProgram spec := by
docs/SPIKE_1.md	c3279d7365d6	242	with helloSource
docs/SPIKE_1.md	c3279d7365d6	256	`helloVerified.linkedArtifact`; the emitter cannot choose a lookalike artifact.
docs/SPIKE_1.md	c3279d7365d6	258	def bytes : ByteArray := emitProgram helloVerified
docs/SPIKE_1.md	c3279d7365d6	260	end Grass.Spike1
docs/SPIKE_1.md	c3279d7365d6	264	`helloVerified.sound`; application authors do not write a wrapper which merely
docs/SPIKE_1.md	c3279d7365d6	274	<!-- grass-block: interface id=spike1-block-02 -->
docs/SPIKE_1.md	c3279d7365d6	281	structure HelloObservation (wanted : ByteArray) where
docs/SPIKE_1.md	c3279d7365d6	283	outcome : HelloOutcome
docs/SPIKE_1.md	c3279d7365d6	286	def HelloObservation.Accepts
docs/SPIKE_1.md	c3279d7365d6	287	(wanted : ByteArray) (o : HelloObservation wanted) : Prop :=
docs/SPIKE_1.md	c3279d7365d6	295	binary `HelloOutcome` with a total status function; it does not hide a default
docs/SPIKE_1.md	c3279d7365d6	306	physical terminal protocol, not `HelloObservation`.
docs/SPIKE_1.md	c3279d7365d6	316	<!-- grass-block: interface id=spike1-block-03 -->
docs/SPIKE_1.md	c3279d7365d6	361	<!-- grass-block: proof-sketch id=spike1-block-04 -->
docs/SPIKE_1.md	c3279d7365d6	380	<!-- grass-block: proof-sketch id=spike1-block-05 -->
docs/SPIKE_1.md	c3279d7365d6	411	<!-- grass-block: proof-sketch id=spike1-block-06 -->
docs/SPIKE_1.md	c3279d7365d6	444	<!-- grass-block: proof-sketch id=spike1-block-07 -->
docs/SPIKE_1.md	c3279d7365d6	486	for generated clients. `helloSource` instead satisfies the same extensional
docs/SPIKE_1.md	c3279d7365d6	500	<!-- grass-block: proof-sketch id=spike1-block-08 -->
docs/SPIKE_1.md	c3279d7365d6	502	Console.WriteStdoutInvariant message policy helloVerified.driver
docs/SPIKE_1.md	c3279d7365d6	559	The generated full control/event graph is derived from `helloSource`; it is not
docs/SPIKE_1.md	c3279d7365d6	563	<!-- grass-block: proof-sketch id=spike1-block-09 -->
docs/SPIKE_1.md	c3279d7365d6	604	to `helloSource`.
docs/SPIKE_1.md	c3279d7365d6	608	<!-- grass-block: proof-sketch id=spike1-block-10 -->
docs/SPIKE_1.md	c3279d7365d6	627	<!-- grass-block: proof-sketch id=spike1-block-11 -->
docs/SPIKE_1.md	c3279d7365d6	649	<!-- grass-block: proof-sketch id=spike1-block-12 -->
docs/SPIKE_1.md	c3279d7365d6	673	not a `helloSource` declaration. An indefinitely pending call has a
docs/SPIKE_1.md	c3279d7365d6	678	<!-- grass-block: proof-sketch id=spike1-block-13 -->
docs/SPIKE_1.md	c3279d7365d6	697	<!-- grass-block: proof-sketch id=spike1-block-14 -->
docs/SPIKE_1.md	c3279d7365d6	731	The listing below is the review rendering of the first-class `helloSource`
docs/SPIKE_1.md	c3279d7365d6	777	<!-- grass-block: proof-sketch id=spike1-block-15 -->
docs/SPIKE_1.md	c3279d7365d6	783	def helloCertificate : ImplementsSubCFG commonX86Win64 helloInterface helloGraph :=
docs/SPIKE_1.md	c3279d7365d6	809	`helloSource`; the exact authored text is in the source snapshot. It is not a
docs/SPIKE_1.md	c3279d7365d6	821	<!-- grass-block: proof-sketch id=hello-source-rendering -->
docs/SPIKE_1.md	c3279d7365d6	823	def helloSource :=
docs/SPIKE_1.md	c3279d7365d6	929	<!-- grass-block: proof-sketch id=spike1-block-17 -->
docs/SPIKE_1.md	c3279d7365d6	931	theorem hello_erasure :
docs/SPIKE_1.md	c3279d7365d6	933	helloVerified.ghostProgram helloVerified.rawProgram :=
docs/SPIKE_1.md	c3279d7365d6	934	helloVerified.erasureCorrectness
docs/SPIKE_1.md	c3279d7365d6	939	observations. A derived `hello_erasure_violation_prefix` corollary matches only
docs/SPIKE_1.md	c3279d7365d6	971	<!-- grass-block: proof-sketch id=spike1-block-18 -->
docs/SPIKE_1.md	c3279d7365d6	987	<!-- grass-block: proof-sketch id=spike1-block-19 -->
docs/SPIKE_1.md	c3279d7365d6	990	PE.parse (PE.write helloVerified.linkedArtifact) =
docs/SPIKE_1.md	c3279d7365d6	991	.ok helloVerified.linkedArtifact
docs/SPIKE_1.md	c3279d7365d6	997	emitProgram helloVerified = PE.write helloVerified.linkedArtifact
docs/SPIKE_1.md	c3279d7365d6	999	theorem hello_artifact_connection :
docs/SPIKE_1.md	c3279d7365d6	1001	helloVerified.rawProgram helloVerified.linkedArtifact :=
docs/SPIKE_1.md	c3279d7365d6	1002	helloVerified.artifactCorrectness
docs/SPIKE_1.md	c3279d7365d6	1005	(context : AdmissibleExecutionContext helloVerified.realization)
docs/SPIKE_1.md	c3279d7365d6	1006	(base : AdmissibleLoadBase helloVerified.linkedArtifact)
docs/SPIKE_1.md	c3279d7365d6	1008	helloVerified.realization helloVerified.linkedArtifact)
docs/SPIKE_1.md	c3279d7365d6	1010	(load : WindowsLoader.Loads helloVerified.realization
docs/SPIKE_1.md	c3279d7365d6	1011	(emitProgram helloVerified) context base imports machine) :
docs/SPIKE_1.md	c3279d7365d6	1013	RawInitialState helloVerified.rawProgram rawInitial ∧
docs/SPIKE_1.md	c3279d7365d6	1019	RawExecution helloVerified.rawProgram rawInitial rawChoices rawTrace ∧
docs/SPIKE_1.md	c3279d7365d6	1023	(context : AdmissibleExecutionContext helloVerified.realization)
docs/SPIKE_1.md	c3279d7365d6	1024	(base : AdmissibleLoadBase helloVerified.linkedArtifact)
docs/SPIKE_1.md	c3279d7365d6	1026	helloVerified.realization helloVerified.linkedArtifact)
docs/SPIKE_1.md	c3279d7365d6	1028	(load : WindowsLoader.Loads helloVerified.realization
docs/SPIKE_1.md	c3279d7365d6	1029	(emitProgram helloVerified) context base imports machine) :
docs/SPIKE_1.md	c3279d7365d6	1030	ValidInitialState helloVerified.realization context
docs/SPIKE_1.md	c3279d7365d6	1031	helloVerified.linkedArtifact machine ∧
docs/SPIKE_1.md	c3279d7365d6	1032	SatisfiesEntryContract helloVerified.rawProgram.entry machine
docs/SPIKE_1.md	c3279d7365d6	1035	(context : AdmissibleExecutionContext helloVerified.realization)
docs/SPIKE_1.md	c3279d7365d6	1036	(base : AdmissibleLoadBase helloVerified.linkedArtifact)
docs/SPIKE_1.md	c3279d7365d6	1038	helloVerified.realization helloVerified.linkedArtifact) :
docs/SPIKE_1.md	c3279d7365d6	1040	WindowsLoader.Loads helloVerified.realization
docs/SPIKE_1.md	c3279d7365d6	1041	(emitProgram helloVerified) context base imports machine ∧
docs/SPIKE_1.md	c3279d7365d6	1042	ValidInitialState helloVerified.realization context
docs/SPIKE_1.md	c3279d7365d6	1043	helloVerified.linkedArtifact machine ∧
docs/SPIKE_1.md	c3279d7365d6	1044	SatisfiesEntryContract helloVerified.rawProgram.entry machine
docs/SPIKE_1.md	c3279d7365d6	1047	(context : AdmissibleExecutionContext helloVerified.realization)
docs/SPIKE_1.md	c3279d7365d6	1048	(base : AdmissibleLoadBase helloVerified.linkedArtifact)
docs/SPIKE_1.md	c3279d7365d6	1050	helloVerified.realization helloVerified.linkedArtifact)
docs/SPIKE_1.md	c3279d7365d6	1052	(load : WindowsLoader.Loads helloVerified.realization
docs/SPIKE_1.md	c3279d7365d6	1053	(emitProgram helloVerified) context base imports machine)
docs/SPIKE_1.md	c3279d7365d6	1057	LoadedTailEntryRelated helloVerified.linkedArtifact
docs/SPIKE_1.md	c3279d7365d6	1061	helloVerified.artifactContainment.excessWriteCount load step
docs/SPIKE_1.md	c3279d7365d6	1071	`hello_artifact_connection` is the owned semantic relation composed by
docs/SPIKE_1.md	c3279d7365d6	1117	For Spike 1 the result specializes to:
docs/SPIKE_1.md	c3279d7365d6	1119	<!-- grass-block: interface id=spike1-block-20 -->
docs/SPIKE_1.md	c3279d7365d6	1121	theorem spike1_emitted_sound
docs/SPIKE_1.md	c3279d7365d6	1122	(context : AdmissibleExecutionContext helloVerified.realization)
docs/SPIKE_1.md	c3279d7365d6	1123	(base : AdmissibleLoadBase helloVerified.linkedArtifact)
docs/SPIKE_1.md	c3279d7365d6	1125	helloVerified.realization helloVerified.linkedArtifact) :
docs/SPIKE_1.md	c3279d7365d6	1127	Loads helloVerified.realization (emitProgram helloVerified)
docs/SPIKE_1.md	c3279d7365d6	1130	(load : Loads helloVerified.realization (emitProgram helloVerified)
docs/SPIKE_1.md	c3279d7365d6	1132	ValidInitialState helloVerified.realization context
docs/SPIKE_1.md	c3279d7365d6	1133	helloVerified.linkedArtifact machine ∧
docs/SPIKE_1.md	c3279d7365d6	1134	SatisfiesEntryContract helloVerified.rawProgram.entry machine ∧
docs/SPIKE_1.md	c3279d7365d6	1137	AssuranceResult helloVerified context base imports machine load trace exec
docs/SPIKE_1.md	c3279d7365d6	1143	result additionally contains an accepted `HelloObservation`; an infinite pending
docs/SPIKE_1.md	c3279d7365d6	1177	the one precious semantic source for this program. `plan` and `helloSource` are
docs/SPIKE_1.md	c3279d7365d6	1215	Spike 1 interfaces have failed even when the final theorem still compiles.
docs/SPIKE_1.md	c3279d7365d6	1218	`plan`, the displayed `helloSource`, and the one `verify_assembly` closure. The
docs/SPIKE_1.md	c3279d7365d6	1242	After the libraries exist, Spike 1 additionally requires transitive axiom
docs/SPIKE_1.md	c3279d7365d6	1266	`Spikes/1_Hello_World/`. Run `./check-spike-sources.sh --spike 1` to check the
docs/SPIKE_1.md	c3279d7365d6	1276	import Spikes.«1_Hello_World».Spec
docs/SPIKE_1.md	c3279d7365d6	1278	namespace Grass.Spikes.HelloWorld
docs/SPIKE_1.md	c3279d7365d6	1280	def policy : TargetOutcomeProjection HelloOutcome UInt32 :=
docs/SPIKE_1.md	c3279d7365d6	1282	(success := HelloOutcome.success)
docs/SPIKE_1.md	c3279d7365d6	1297	def helloStatics : StaticObjectTable := static_objects {
docs/SPIKE_1.md	c3279d7365d6	1301	def helloSource : MachineSource plan :=
docs/SPIKE_1.md	c3279d7365d6	1303	withCallFrame WriteFile asm_source (statics := helloStatics) {
docs/SPIKE_1.md	c3279d7365d6	1364	def helloVerified : VerifiedProgram spec := by
docs/SPIKE_1.md	c3279d7365d6	1367	with helloSource
docs/SPIKE_1.md	c3279d7365d6	1369	def bytes : ByteArray := emitProgram helloVerified
docs/SPIKE_1.md	c3279d7365d6	1371	end Grass.Spikes.HelloWorld
docs/SPIKE_1.md	c3279d7365d6	1381	namespace Grass.Spikes.HelloWorld
docs/SPIKE_1.md	c3279d7365d6	1386	"def message : TextLine := ""Hello, World!"""
docs/SPIKE_1.md	c3279d7365d6	1388	inductive HelloOutcome
docs/SPIKE_1.md	c3279d7365d6	1392	def outcomePolicy : ConsoleWriteOutcomePolicy HelloOutcome where
docs/SPIKE_1.md	c3279d7365d6	1398	def helloContract {R : Type} [ResourceModel R] [ConsoleWriteResources R]
docs/SPIKE_1.md	c3279d7365d6	1402	def helloSpec {R : Type} [ResourceModel R] [ConsoleWriteResources R]
docs/SPIKE_1.md	c3279d7365d6	1404	SpecProcess.ofRelational (helloContract resources)
docs/SPIKE_1.md	c3279d7365d6	1407	theorem helloSpecCorrect {R : Type} [ResourceModel R] [ConsoleWriteResources R]
docs/SPIKE_1.md	c3279d7365d6	1408	(resources : R) : MeetsAllSpecificationTheorems (helloSpec resources) :=
docs/SPIKE_1.md	c3279d7365d6	1411	def spec : SpecProcess resources := helloSpec resources
docs/SPIKE_1.md	c3279d7365d6	1413	end Grass.Spikes.HelloWorld
docs/SPIKE_2.md	4dedf941ac78	1434	In addition to Spike 1's x86, Win64 ABI, PE, loader, `GetStdHandle`, `WriteFile`,
docs/SPIKE_AUTHORING.md	8223f722f257	75	<!-- grass-block: generated id=expanded-x86 derives=Program.lean:helloSource -->
docs/SPIKE_AUTHORING.md	8223f722f257	294	Hello World uses two authored files: `Spec.lean` and `Program.lean`. Sort and
docs/SPIKE_PROOF_BURDEN.md	6713d9d3c160	41	## 2. Spike 1
docs/SPIKE_PROOF_BURDEN.md	6713d9d3c160	46	| `helloVerified` closing obligations | S, generated-structural plus authored boundary theorem | Source closure, Win32 provider selection, PE construction, and standard certificate composition are derived; exact-message observation is precious. |
docs/SPIKE_PROOF_BURDEN.md	6713d9d3c160	48	No application-specific algorithmic invariant is hidden in Spike 1.
docs/STDLIB.md	7052839652a4	344	controlled without forcing Hello's minimal public specification to preserve a
docs/VALIDATION.md	9da7db2115e2	130	[REFINEMENT.md](REFINEMENT.md). Each change-matrix row in Spike 1 and later
docs/VISION.md	c57bfdda5dda	44	ISAs and platform APIs. Hello World is the first microscope slide, not the
docs/VISION.md	c57bfdda5dda	62	make Hello's internal proof object look smaller.
docs/VISION.md	c57bfdda5dda	370	- Hello validates the entire source-to-Win32-PE theorem chain. Its synchronous-
docs/WINDOWS_LOADER_INITIALIZATION.md	91f1c6e4f2ae	73	from the unchanged authored Grass Hello World through `SourceLinkedImage`.
docs/WINDOWS_LOADER_INITIALIZATION.md	91f1c6e4f2ae	76	[`run-grass-hello.sh`](../probes/windows/run-grass-hello.sh) launches the same
docs/WINDOWS_PE.md	add1ddbc423f	91	additionally requires the same table location and size. Hello must retain its
docs/WINDOWS_WRITEFILE.md	73a80f6e694f	6	transition relation, or the Hello certificate. For the whole-program connection,
